Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-05-30,0.6587675213813782,0.6629991529258322,0.6150380504354864,0.659237669181362,713059200
2000-05-31,0.6319655776023865,0.6865101180461626,0.6305550334257314,0.6535956460055985,433507200
2000-06-01,0.6705229878425598,0.6738142236522132,0.6046932492390147,0.615038108994818,903840000
2000-06-02,0.6963847875595093,0.7504591303718491,0.6695826901102611,0.7053191046458942,792848000
2000-06-05,0.6869802474975586,0.7166034322552952,0.6747546945598347,0.7020269389369046,323668800
2000-06-06,0.6987355947494507,0.7278885789751319,0.679457272488252,0.6919179736800006,525481600
2000-06-07,0.7264780402183533,0.7297693263684689,0.6893311358631231,0.7043786297527905,337019200
2000-06-08,0.7133122682571411,0.741054715515612,0.7006165150199432,0.7344721918132642,238526400
2000-06-09,0.7203657627105713,0.7368229478846763,0.710020901921524,0.7278886312189667,252358400
2000-06-12,0.6860396265983582,0.7255374583113261,0.6836887373837527,0.7250672603787689,290337600
2000-06-13,0.7109612822532654,0.7123718264447024,0.6634695124191821,0.6860399271019888,351456000
2000-06-14,0.6803977489471436,0.7241272304462469,0.6780468084834735,0.7123718249903269,277446400
2000-06-15,0.694974422454834,0.7024973434801088,0.6695828626522937,0.6865103013253201,248572800
2000-06-16,0.6860396265983582,0.7053187965390968,0.6700525955468729,0.7034372012234248,303564800
2000-06-19,0.7269483208656311,0.7363528361084138,0.6756950663322898,0.681338096912278,394004800
2000-06-20,0.761744499206543,0.7819632243218897,0.7401144260164108,0.7410547722675837,501390400
2000-06-21,0.8369784951210022,0.8567270153085834,0.75704241104257,0.7598635492886296,490000000
2000-06-22,0.8087648749351501,0.8670717377102218,0.8059437873607698,0.8388591041229939,467712000
2000-06-23,0.7777312397956848,0.8219309117442024,0.7645652924413077,0.809235162445595,204965600
2000-06-26,0.8144080638885498,0.8238125782764484,0.7843147328224652,0.7899569090796629,185354400
2000-06-27,0.7786717414855957,0.8350969723275229,0.7767909992316149,0.809235272168008,203470400
2000-06-28,0.819110095500946,0.8332163934208594,0.774910408894396,0.802182708759058,286428800
2000-06-29,0.7711489200592041,0.8115871185984314,0.7683269776241157,0.7984211677965768,203660800
2000-06-30,0.7880761623382568,0.8266336615999471,0.7777313020423278,0.7946587347494624,323097600
2000-07-03,0.8021824359893799,0.8172290749922023,0.784314658899747,0.784314658899747,70828800
2000-07-05,0.776790976524353,0.8303951175304002,0.763625027769703,0.8012421318346503,265216000
2000-07-06,0.7796121835708618,0.7965404228901446,0.7466977586830656,0.7899570457162449,309545600
2000-07-07,0.819110095500946,0.8247531269549356,0.784314925593765,0.7913676476487016,263603200
2000-07-10,0.8595485091209412,0.8764767528640368,0.808765385063798,0.8139382695053531,397796000
2000-07-11,0.8567271828651428,0.8915231532959094,0.834156716431534,0.8576674787575539,357896000
2000-07-12,0.8858800530433655,0.8868203488089156,0.8482628986658246,0.8745947962370637,225433600
2000-07-13,0.8501444458961487,0.9122118982700999,0.8238125498358853,0.8802378261474242,445659200
2000-07-14,0.8680122494697571,0.8877607714430452,0.8557866965340646,0.8595481810528623,190276800
2000-07-17,0.8774166107177734,0.8849394775592866,0.8595479813456036,0.8764762146945103,260002400
2000-07-18,0.8614287972450256,0.8858800014118641,0.8557866211876957,0.8802378253545341,318404800
2000-07-19,0.792777955532074,0.8548462103715926,0.7786716618208144,0.8303950568480981,457872800
2000-07-20,0.8294546008110046,0.85860758050601,0.8144079129545079,0.8275738589991269,465572800
2000-07-21,0.80594402551651,0.8369786096584733,0.7965403640070698,0.8179345301725222,196235200
2000-07-24,0.7325912714004517,0.7955990707284047,0.7147226391450224,0.7908972405257039,412171200
2000-07-25,0.7532801628112793,0.7617442811311467,0.7382334719453207,0.7570424507730971,211607200
2000-07-26,0.7532801628112793,0.7711487956570892,0.7410545601153288,0.7499888765382338,210470400
2000-07-27,0.7824332118034363,0.801242192156885,0.7504591355140396,0.7523398778546359,294985600
2000-07-28,0.7269483208656311,0.7899569808879177,0.705319106029046,0.7866656943640002,237893600
2000-07-31,0.7645652294158936,0.7767908298750417,0.7335315576040554,0.7396438807046868,155299200
2000-08-01,0.7419950366020203,0.7697374810444695,0.7410546402941984,0.7570425326817868,137284000
2000-08-02,0.7109612822532654,0.7513994773202562,0.7100209362003448,0.7372931815959789,162355200
2000-08-03,0.7222461700439453,0.7231865659049093,0.6658209618875028,0.6855694256400143,339897600
2000-08-04,0.7128418684005737,0.7711486848867153,0.6968548338490796,0.7443465932777856,263121600
2000-08-07,0.7213060259819031,0.7382334073301972,0.7100208204797842,0.7203656800822419,187348000
2000-08-08,0.7034374475479126,0.7222464261424822,0.6968549253075446,0.7213060801721747,176674400
2000-08-09,0.7147226929664612,0.7288290384466423,0.7109612586555136,0.724127207889875,379640800
2000-08-10,0.7156630754470825,0.7288290244282075,0.7128419872121056,0.7222464517305216,251714400
2000-08-11,0.7175447940826416,0.7222466256813947,0.6855698581395102,0.7048490401576495,238056000
2000-08-14,0.7081401944160461,0.7175446594347428,0.696854987065947,0.7161333116564229,156660000
2000-08-15,0.7024968862533569,0.7213058590827367,0.6996757989830259,0.7109610018739211,114200800
2000-08-16,0.7297692894935608,0.737293061170275,0.7043785941608627,0.7053189902842959,143673600
2000-08-17,0.7739700078964233,0.7890167011744044,0.7269483819870872,0.7278887281197935,270900000
2000-08-18,0.7523399591445923,0.7796122076413077,0.7504592166007829,0.7730296840741515,190176000
2000-08-21,0.7598636746406555,0.7758507132868864,0.7466977244817635,0.7561013360315217,134467200
2000-08-22,0.7777312397956848,0.7946586711480124,0.7579827707810495,0.7617442045548966,276802400
2000-08-23,0.817229151725769,0.8238125779827215,0.768326842125431,0.7744400702864153,236863200
2000-08-24,0.8442664742469788,0.8520252964757933,0.8031229794371583,0.8226364042843566,310766400
2000-08-25,0.8548460602760315,0.8651909182718959,0.8482626857428482,0.8501442812838246,334460000
2000-08-28,0.873654305934906,0.8877606494151077,0.8586076667904196,0.8614287546796876,359004800
2000-08-29,0.8905827403068542,0.8943441242784018,0.8680122266167725,0.8708333148195422,267030400
2000-08-30,0.8952845931053162,0.9028083661407891,0.8832940883491761,0.8877608200698432,285392800
2000-08-31,0.916914701461792,0.9253779666561542,0.8868204132625052,0.8872906114035628,419596800
2000-09-01,0.9545316696166992,0.9573527577532362,0.9197357045779471,0.922556792714484,256872000
2000-09-05,0.9394838809967041,0.9648754756954708,0.9366627935932202,0.9427760704091728,298642400
2000-09-06,0.8792975544929504,0.9385439272247662,0.8689526930292302,0.9234971847444585,355404000
2000-09-07,0.9329014420509338,0.9413655081314585,0.8764761763976398,0.8896421219408381,217464800
2000-09-08,0.8858800530433655,0.927258591379542,0.8802378766571941,0.927258591379542,195518400
2000-09-11,0.8792975544929504,0.9084505427123769,0.874594869890554,0.8830590392165751,187381600
2000-09-12,0.8689528107643127,0.903748884593645,0.8576675514785812,0.862840434928337,187997600
2000-09-13,0.8727142214775085,0.8952846376734696,0.8539060937794791,0.8539060937794791,305984000
2000-09-14,0.855551540851593,0.8971651240586104,0.8548461935342545,0.8811780886006719,426552000
2000-09-15,0.8311004042625427,0.8755359829931096,0.8162888125475968,0.8689526069055064,394514400
2000-09-18,0.9126819968223572,0.9140924904600405,0.8285142896134102,0.8313353773369777,424536000
2000-09-19,0.9018681645393372,0.9103314316610566,0.8811784371388383,0.8990462719127813,271510400
2000-09-20,0.918560266494751,0.9244374916368272,0.8811781614135834,0.8938739119337024,227388000
2000-09-21,0.852965772151947,0.8971654084894535,0.8313357001773385,0.88023807198889,510490400
2000-09-22,0.7852554321289062,0.7890169181423174,0.7523401443136304,0.7570427803044137,726700800
2000-09-25,0.8050034642219543,0.8350967902225576,0.7833742047681502,0.7937182095732196,435551200
2000-09-26,0.7739700078964233,0.8238127224279951,0.7730296617637169,0.8021826519628562,290936800
2000-09-27,0.736352801322937,0.7937183778311601,0.7260079405152052,0.7786717367532164,402259200
2000-09-28,0.8050034642219543,0.809706097305137,0.7241270447671362,0.7419948205332245,979585600
2000-09-29,0.38745471835136414,0.436357082741886,0.38181254156936095,0.42413147908822746,7421640800
2000-10-02,0.3648850619792938,0.4025021866341221,0.3535998567803067,0.4015618156476682,2424788800
2000-10-03,0.3357320725917816,0.37617028422712784,0.33385050196151106,0.37522991326083077,2038120000
2000-10-04,0.3554806411266327,0.35736135834453,0.3291487417839192,0.336672514689528,1466024000
2000-10-05,0.3319697976112366,0.36864655464562307,0.33102942653848005,0.35359988923196284,873006400
2000-10-06,0.3338504731655121,0.34513567714920496,0.31598269809756474,0.341374218720509,612656800
2000-10-09,0.3272678852081299,0.34419526210723034,0.3178633739772162,0.3404338292731369,597564800
2000-10-10,0.3141019642353058,0.3376127418001497,0.3084589105356642,0.3253871676008876,691101600
2000-10-11,0.29529306292533875,0.31598278503915633,0.2877701691100967,0.3028168356625248,1198422400
2000-10-12,0.30093619227409363,0.31316177350442265,0.2934124176921328,0.3056379989224618,1191064000
2000-10-13,0.3319697976112366,0.3329101686839931,0.30093609571115953,0.3046975297780784,1247752800
2000-10-16,0.32350653409957886,0.3498384309256657,0.3216249381395483,0.33573211143751996,820176000
2000-10-17,0.3028167486190796,0.33008901067696766,0.2962342027278342,0.3263275522945348,601720000
2000-10-18,0.3028167486190796,0.3169230650848338,0.2821270324524369,0.2924718905357583,834265600
2000-10-19,0.2849491536617279,0.298115107565641,0.27554466051489,0.28824044124119275,1506724800
2000-10-20,0.29341238737106323,0.3065783386153286,0.2849490960992936,0.2868298386539353,791263200
2000-10-23,0.3065783679485321,0.30940031074844676,0.2924720440772627,0.3049327243337813,551292000
2000-10-24,0.2840087115764618,0.3141020699978765,0.2830683404261453,0.31128095654692706,804451200
2000-10-25,0.27836573123931885,0.28871059516349984,0.2774253849468138,0.2868298774664272,663969600
2000-10-26,0.27836573123931885,0.28400878836478693,0.26331906051642495,0.2830684169602194,721851200
2000-10-27,0.279306024312973,0.2887105141951128,0.2689611632899912,0.2840087087150135,744503200
2000-10-30,0.29059115052223206,0.2999956369753332,0.2821270097550511,0.2877700632403786,639189600
2000-10-31,0.29435276985168457,0.3046976076577201,0.28965093839818384,0.29717471248900307,885880800
2000-11-01,0.30845898389816284,0.3141020389399232,0.29247194767394175,0.29247194767394175,575366400
2000-11-02,0.3357320725917816,0.337612789412325,0.3169230963186905,0.31786344217293677,590693600
2000-11-03,0.3347909152507782,0.3460761475930378,0.3300891096963366,0.3460761475930378,515821600
2000-11-06,0.3225661516189575,0.3404339296636774,0.31410203376865214,0.33761281653812136,393478400
2000-11-07,0.320684552192688,0.32820829832909043,0.31316163475395453,0.32350649376391993,301963200
2000-11-08,0.3018765151500702,0.32256624073401946,0.29811505505554003,0.3216250156223403,422088800
2000-11-09,0.30375728011131287,0.3084590867415056,0.2868298671859892,0.2990554483690586,476834400
2000-11-10,0.2868298590183258,0.299055439853264,0.2868298590183258,0.29129659151265586,422251200
2000-11-13,0.29153162240982056,0.30093613804610636,0.2746042375813985,0.28212713188559196,431816000
2000-11-14,0.30469751358032227,0.3084589725593352,0.2943526789683237,0.2999957086905954,409001600
2000-11-15,0.2990553677082062,0.30375719818228847,0.2896508780622323,0.3014062829452473,282357600
2000-11-16,0.2858894169330597,0.29811499474287084,0.2840086998223188,0.2934123356001324,239372000
2000-11-17,0.27836573123931885,0.28965096656806744,0.27460429584517354,0.28871059516349984,446180000
2000-11-20,0.2849491536617279,0.2934124466431631,0.27460431415966935,0.2797763195616397,408066400
2000-11-21,0.28306832909584045,0.2934123359991177,0.28212710417330383,0.28871050554778993,301952000
2000-11-22,0.27836573123931885,0.2877702488709948,0.2764850135422462,0.2830684169602194,280532000
2000-11-24,0.29059115052223206,0.29341223780408543,0.28306823436259204,0.2837735061830554,160932800
2000-11-27,0.2811868190765381,0.2999958023514047,0.27836570512746744,0.29905543103504784,258792800
2000-11-28,0.27131301164627075,0.28588950939274205,0.26990246707901644,0.2811868487291136,269124800
2000-11-29,0.2642594277858734,0.27554463782596905,0.25955759594867206,0.2722533756295778,492150400
2000-11-30,0.2482723593711853,0.2557952543497117,0.24262930293719576,0.25109344812714013,809597600
2000-12-01,0.2567364573478699,0.2633190055824578,0.25297414381643585,0.2557952323295368,385705600
2000-12-04,0.2510933578014374,0.25861710388347037,0.24733189910925238,0.25861710388347037,371520800
2000-12-05,0.2557952105998993,0.26237861208517854,0.2463915746510432,0.2548548645834523,613978400
2000-12-06,0.2153570055961609,0.2257018408186757,0.210655175316896,0.22005966457320086,1374464000
2000-12-07,0.2153570055961609,0.22382112377420202,0.210655175316896,0.21723857645046343,408917600
2000-12-08,0.22664226591587067,0.2304045798234274,0.21723862822808962,0.2228808058183463,435624000
2000-12-11,0.22852298617362976,0.23134492850283553,0.22382115523349666,0.22852298617362976,332511200
2000-12-12,0.23134486377239227,0.2407484979094582,0.2257018093908025,0.22946326806803896,386260000
2000-12-13,0.22570183873176575,0.23416598194359853,0.22382112170468177,0.23416598194359853,344887200
2000-12-14,0.2172386199235916,0.2294633459391798,0.2172386199235916,0.22617208417470017,263317600
2000-12-15,0.2115955799818039,0.221000070730887,0.21065520875427468,0.21911932827582858,513945600
2000-12-18,0.21441662311553955,0.2200596528707553,0.20971480564233722,0.2191192818424991,325808000
2000-12-19,0.21065516769886017,0.22946329172147273,0.21065516769886017,0.21629734374029397,374007200
2000-12-20,0.21629737317562103,0.22005968656239558,0.20501300700106798,0.20736392237561277,565331200
2000-12-21,0.2115955799818039,0.2257018766444175,0.20877447885524517,0.21441666855233374,366844800
2000-12-22,0.22570183873176575,0.22570183873176575,0.21253589039619622,0.21253589039619622,318052000
2000-12-26,0.221000075340271,0.22570188135186672,0.21441667302440814,0.2238211639696401,216815200
2000-12-27,0.2228807955980301,0.2228807955980301,0.21347630453146457,0.21582722012362232,325466400
2000-12-28,0.2228807955980301,0.22476153811657973,0.2153570470500142,0.2162973931972304,305177600
2000-12-29,0.22382114827632904,0.22570186552668842,0.21817897141319437,0.2210000598447617,630336000
2001-01-02,0.22382114827632904,0.22946332513946371,0.21911931748234578,0.22382114827632904,452312000
2001-01-03,0.2463914304971695,0.25109325827677176,0.2172384609585987,0.21817883153692724,817073600
2001-01-04,0.2567364573478699,0.27836567316629557,0.25297414381643585,0.27295859522020455,739396000
2001-01-05,0.2463914304971695,0.2614381131116394,0.24168877402023273,0.2548547154780455,412356000
2001-01-08,0.24921265244483948,0.25556012590524213,0.23980816308157762,0.2548548538665367,373699200
2001-01-09,0.25861719250679016,0.2654348402921602,0.2492127012998946,0.25297416128106226,588929600
2001-01-10,0.24921265244483948,0.2557951998434412,0.2416889052594947,0.2510933946227566,580781600
2001-01-11,0.27084267139434814,0.27836556274099655,0.24451078128174372,0.24451078128174372,803734400
2001-01-12,0.25861719250679016,0.27084279753360574,0.25673647507223585,0.26896120117698646,423376800
2001-01-16,0.2576768100261688,0.2746042188094928,0.2557952139347593,0.26237861550586783,306118400
2001-01-17,0.2529740035533905,0.2642592302706328,0.2482722003425194,0.2642592302706328,840873600
2001-01-18,0.2811868190765381,0.2821271652808348,0.2651997533366668,0.26802086728573743,1227010400
2001-01-19,0.29341238737106323,0.2943527586483841,0.2811868074041187,0.29247201609374235,776664000
2001-01-22,0.2896510064601898,0.2952931854405382,0.2774254231551703,0.28682991697001564,519327200
2001-01-23,0.30845898389816284,0.315042384885204,0.28682977155404443,0.2905912306713271,879530400
2001-01-24,0.30845898389816284,0.3112809257679213,0.2943526897886097,0.3103405798226406,717091200
2001-01-25,0.29999586939811707,0.30940036313738056,0.2971747799306153,0.30940036313738056,489708800
2001-01-26,0.29435276985168457,0.29811505869005517,0.28682984957090746,0.2934123985385724,482820800
2001-01-29,0.3263275921344757,0.3272679631229019,0.294352668219258,0.294352668219258,855528800
2001-01-30,0.3272678852081299,0.33102931804222324,0.31410194114312284,0.32444677291449175,692423200
2001-01-31,0.32538720965385437,0.3385531563883607,0.3225661219002639,0.32350649285547756,730704800
2001-02-01,0.31786346435546875,0.32350651924473584,0.3084589755626182,0.31128091735611885,369695200
2001-02-02,0.3103405237197876,0.3300890154911912,0.3084589281354616,0.31786341548232355,427341600
2001-02-05,0.30375728011131287,0.30940031192246326,0.2971747307393938,0.3084590867415056,286115200
2001-02-06,0.31786346435546875,0.32186002240709843,0.3009360826433987,0.30328697255512527,462711200
2001-02-07,0.3122212588787079,0.3141020007647954,0.2981149413715461,0.3108107150201673,393887200
2001-02-08,0.3122212588787079,0.3169230884818765,0.3037571419177585,0.30940017116162677,604128000
2001-02-09,0.28777024149894714,0.3131617754955462,0.2811868382496264,0.3084590898951182,590083200
2001-02-12,0.2962343096733093,0.3009361406268011,0.2830683593280501,0.28682981906843197,274120000
2001-02-13,0.28777024149894714,0.3075187436267028,0.2858894987379925,0.299995822807008,237070400
2001-02-14,0.29341238737106323,0.29529310481364585,0.27836569357215607,0.28871055609651797,309120000
2001-02-15,0.3018765151500702,0.3094002891491621,0.29623433756430484,0.29623433756430484,311416000
2001-02-16,0.2858894169330597,0.2934123356001324,0.2821271037896644,0.2858894169330597,263911200
2001-02-20,0.2755446135997772,0.29247202537864986,0.27366389609748876,0.288710565262013,314893600
2001-02-21,0.2840087115764618,0.2999957493814578,0.27460422159956976,0.27460422159956976,390258400
2001-02-22,0.28306832909584045,0.2915315937737647,0.2708427512694048,0.2868297884344917,431961600
2001-02-23,0.28306832909584045,0.28400870020851693,0.27460421060805607,0.2802463870600056,293865600
2001-02-26,0.29341238737106323,0.2962343299009763,0.27930606484947695,0.2868298386539353,206438400
2001-02-27,0.29153162240982056,0.2924719936148662,0.2811867857926035,0.29012107815828075,348516000
2001-02-28,0.2746042013168335,0.2924719549906639,0.27272345915511537,0.2915315839098048,508233600
2001-03-01,0.2821270227432251,0.2821270227432251,0.258617073686492,0.26802073187497777,330461600
2001-03-02,0.2896510064601898,0.30751879385762365,0.27460433366499615,0.2755446800870102,406201600
2001-03-05,0.3065783679485321,0.3084590855710605,0.2896509550874393,0.2915316727099677,324172800
2001-03-06,0.32350653409957886,0.3319697984393385,0.31128093164958404,0.31175112974316205,731802400
2001-03-07,0.3197442889213562,0.32538732015461425,0.3122213689489822,0.3206846601959177,419540800
